name,value
theta_97.0s22,-9999.999999999996
g_97.0s4,0.0
w_97.0s4,-5.684341886080801e-13
theta_97.0s4,-9999.999999999996
g_97.0s37,0.0
w_97.0s37,0.0
theta_97.0s37,-9000.000000000004
g_97.0s14,0.0
w_97.0s14,0.0
theta_97.0s14,-9000.000000000004
g_97.0s49,0.0
w_97.0s49,1.8189894035458565e-12
theta_97.0s49,-10000.0
g_97.0s39,0.0
w_97.0s39,1.8189894035458565e-12
theta_97.0s39,-10000.0
g_97.0s17,0.0
w_97.0s17,0.0
theta_97.0s17,9000.000000000004
g_97.0s2,0.0
w_97.0s2,0.0
theta_97.0s2,-9000.000000000004
g_97.0s46,0.0
w_97.0s46,0.0
theta_97.0s46,-9000.000000000004
g_97.0s25,0.0
w_97.0s25,-5.684341886080801e-13
theta_97.0s25,-9999.999999999996
g_97.0s28,0.0
w_97.0s28,0.0
theta_97.0s28,-9000.000000000004
g_97.0s43,0.0
w_97.0s43,1.8189894035458565e-12
theta_97.0s43,-10000.0
g_97.0s26,0.0
w_97.0s26,-5.684341886080801e-13
theta_97.0s26,-9999.999999999998
g_97.0s9,0.0
w_97.0s9,0.0
theta_97.0s9,-9000.000000000004
g_97.0s0,0.0
w_97.0s0,-5.684341886080801e-13
theta_97.0s0,-9999.999999999996
g_97.0s33,0.0
w_97.0s33,2.7284841053187847e-12
theta_97.0s33,-10000.0
g_97.0s10,0.0
w_97.0s10,-5.684341886080801e-13
theta_97.0s10,-9999.999999999996
g_97.0s40,0.0
w_97.0s40,15.000000000000227
theta_97.0s40,-9863.999999999998
g_97.0s23,0.0
w_97.0s23,15.0
theta_97.0s23,-9929.999999999998
c_97.0,0.0
Z_97.0,0.0
g_112.0s36,37.0
w_112.0s36,42.00000000000159
theta_112.0s36,-10000.0
g_112.0s7,37.0
w_112.0s7,42.00000000000159
theta_112.0s7,-10000.0
g_112.0s13,37.0
w_112.0s13,68.0
theta_112.0s13,-10000.0
g_112.0s38,37.0
w_112.0s38,68.0
theta_112.0s38,-10000.0
g_112.0s35,37.0
w_112.0s35,42.00000000000159
theta_112.0s35,-10000.0
g_112.0s16,12.502180232559112
w_112.0s16,68.0
theta_112.0s16,-10000.0
g_112.0s47,37.0
w_112.0s47,68.0
theta_112.0s47,-9903.000000000002
g_112.0s5,37.0
w_112.0s5,42.00000000000068
theta_112.0s5,-10000.0
g_112.0s29,37.0
w_112.0s29,68.0
theta_112.0s29,-9729.0
g_112.0s19,37.0
w_112.0s19,68.0
theta_112.0s19,-9856.380952380965
g_112.0s44,37.0
w_112.0s44,68.0
theta_112.0s44,-9888.16477272728
g_112.0s27,37.0
w_112.0s27,68.0
theta_112.0s27,-9962.142857142846
g_112.0s32,37.0
w_112.0s32,37.0
theta_112.0s32,-10000.0
g_112.0s3,37.0
w_112.0s3,68.0
theta_112.0s3,-10000.0
g_112.0s41,37.0
w_112.0s41,68.0
theta_112.0s41,-10000.0
g_112.0s20,37.0
w_112.0s20,68.0
theta_112.0s20,-10000.0
g_112.0s31,37.0
w_112.0s31,68.0
theta_112.0s31,-10000.0
g_112.0s12,37.0
w_112.0s12,42.28571428571445
theta_112.0s12,-10000.0
g_112.0s1,37.0
w_112.0s1,68.0
theta_112.0s1,-9667.875000000033
g_112.0s34,37.0
w_112.0s34,42.00000000000159
theta_112.0s34,-10000.0
g_112.0s15,37.0
w_112.0s15,68.0
theta_112.0s15,-9631.400000000003
g_112.0s48,37.0
w_112.0s48,68.0
theta_112.0s48,-9962.142857142842
g_112.0s8,37.0
w_112.0s8,68.0
theta_112.0s8,-10000.0
g_112.0s18,31.0
w_112.0s18,68.0
theta_112.0s18,-10000.0
g_112.0s45,37.0
w_112.0s45,68.0
theta_112.0s45,-9874.0
g_112.0s24,37.0
w_112.0s24,68.0
theta_112.0s24,-10000.0
g_112.0s6,37.0
w_112.0s6,68.0
theta_112.0s6,-10000.0
g_112.0s42,37.0
w_112.0s42,68.0
theta_112.0s42,-9609.951265822783
g_112.0s21,37.0
w_112.0s21,42.00000000000068
theta_112.0s21,-10000.0
g_112.0s30,37.0
w_112.0s30,68.0
theta_112.0s30,-10000.0
g_112.0s11,37.0
w_112.0s11,68.0
theta_112.0s11,-10000.0
g_112.0s22,37.0
w_112.0s22,46.0
theta_112.0s22,-10000.0
g_112.0s4,37.0
w_112.0s4,68.0
theta_112.0s4,-10000.0
g_112.0s37,37.0
w_112.0s37,68.0
theta_112.0s37,-9614.200000000017
g_112.0s14,37.0
w_112.0s14,68.0
theta_112.0s14,-10000.0
g_112.0s49,37.0
w_112.0s49,68.0
theta_112.0s49,-10000.0
g_112.0s39,37.0
w_112.0s39,42.00000000000159
theta_112.0s39,-10000.0
g_112.0s17,37.0
w_112.0s17,42.00000000000159
theta_112.0s17,9958.999999999998
g_112.0s2,37.0
w_112.0s2,42.00000000000159
theta_112.0s2,-10000.0
g_112.0s46,37.0
w_112.0s46,43.399999999999636
theta_112.0s46,-10000.0
g_112.0s25,37.0
w_112.0s25,42.00000000000159
theta_112.0s25,-10000.0
g_112.0s28,31.000000000000227
w_112.0s28,68.0
theta_112.0s28,-10000.0
g_112.0s43,37.0
w_112.0s43,46.0
theta_112.0s43,-10000.0
g_112.0s26,37.0
w_112.0s26,37.0
theta_112.0s26,-10000.0
g_112.0s9,37.0
w_112.0s9,68.0
theta_112.0s9,-10000.0
g_112.0s0,37.0
w_112.0s0,68.0
theta_112.0s0,-10000.0
g_112.0s33,29.679775280903414
w_112.0s33,68.0
theta_112.0s33,-10000.0
g_112.0s10,37.0
w_112.0s10,42.00000000000159
theta_112.0s10,-10000.0
g_112.0s40,37.0
w_112.0s40,46.0
theta_112.0s40,-10000.0
g_112.0s23,37.0
w_112.0s23,68.0
theta_112.0s23,-10000.0
c_112.0,0.0
Z_112.0,1.0
g_109.0s36,0.0
w_109.0s36,8.0
theta_109.0s36,-9970.0
g_109.0s7,0.0
w_109.0s7,8.0
